All hps: 2021-11-21 13:28:39 model=clp_mnist dataset=mnist attack=square_linf n_ex=10000 eps=0.3 p=0.8 n_iter=20000
Clean accuracy: 98.82%
3605: acc=8.80% acc_corr=8.91% avg#q_ae=528.99 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4592.95s)
3606: acc=8.80% acc_corr=8.91% avg#q_ae=528.99 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4593.63s)
3607: acc=8.80% acc_corr=8.91% avg#q_ae=528.99 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4594.30s)
3608: acc=8.80% acc_corr=8.91% avg#q_ae=528.99 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4594.93s)
3609: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4595.62s)
3610: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4596.25s)
3611: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4596.86s)
3612: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4597.58s)
3613: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4598.27s)
3614: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4598.85s)
3615: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4599.55s)
3616: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4600.30s)
3617: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4600.97s)
3618: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4601.59s)
3619: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4602.31s)
3620: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4602.93s)
3621: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4603.63s)
3622: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4604.26s)
3623: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4605.01s)
3624: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4605.57s)
3625: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4606.19s)
3626: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4606.96s)
3627: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4607.59s)
3628: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4608.28s)
3629: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4608.98s)
3630: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4609.67s)
3631: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4610.28s)
3632: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4611.01s)
3633: acc=8.79% acc_corr=8.89% avg#q_ae=529.33 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4611.67s)
3634: acc=8.78% acc_corr=8.88% avg#q_ae=529.68 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4612.39s)
3635: acc=8.78% acc_corr=8.88% avg#q_ae=529.68 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4613.08s)
3636: acc=8.78% acc_corr=8.88% avg#q_ae=529.68 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4613.78s)
3637: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4614.48s)
3638: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4615.07s)
3639: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4615.77s)
3640: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4616.45s)
3641: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4617.26s)
3642: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4617.84s)
3643: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4618.51s)
3644: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4619.14s)
3645: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4619.71s)
3646: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4620.27s)
3647: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4621.01s)
3648: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4621.66s)
3649: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4622.28s)
3650: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4622.96s)
3651: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4623.58s)
3652: acc=8.77% acc_corr=8.87% avg#q_ae=530.02 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4624.20s)
3653: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4624.82s)
3654: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4625.48s)
3655: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4626.17s)
3656: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4626.96s)
3657: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4627.66s)
3658: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4628.24s)
3659: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4628.86s)
3660: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4629.53s)
3661: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4630.13s)
3662: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4630.74s)
3663: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4631.38s)
3664: acc=8.76% acc_corr=8.86% avg#q_ae=530.37 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4632.09s)
3665: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4632.73s)
3666: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4633.32s)
3667: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4633.88s)
3668: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4634.46s)
3669: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4635.34s)
3670: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4635.92s)
3671: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4636.57s)
3672: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4637.32s)
3673: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4637.96s)
3674: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4638.64s)
3675: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4639.38s)
3676: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4640.12s)
3677: acc=8.75% acc_corr=8.85% avg#q_ae=530.72 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4640.80s)
3678: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4641.49s)
3679: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4642.26s)
3680: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4642.83s)
3681: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4643.46s)
3682: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4644.01s)
3683: acc=8.74% acc_corr=8.84% avg#q_ae=531.06 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4644.69s)
3684: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4645.47s)
3685: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4646.16s)
3686: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4646.77s)
3687: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4647.39s)
3688: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4648.09s)
3689: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4648.71s)
3690: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4649.32s)
3691: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4649.91s)
3692: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4650.68s)
3693: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4651.28s)
3694: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4651.99s)
3695: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4652.67s)
3696: acc=8.73% acc_corr=8.83% avg#q_ae=531.42 med#q=292.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4653.36s)
3697: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4653.98s)
3698: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4654.61s)
3699: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4655.29s)
3700: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4655.92s)
3701: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4656.54s)
3702: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4657.18s)
3703: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4657.76s)
3704: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4658.33s)
3705: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4659.05s)
3706: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4659.59s)
3707: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4660.25s)
3708: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4660.91s)
3709: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4661.53s)
3710: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4662.23s)
3711: acc=8.72% acc_corr=8.82% avg#q_ae=531.77 med#q=292.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4662.90s)
3712: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4663.52s)
3713: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4664.14s)
3714: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4664.80s)
3715: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4665.48s)
3716: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4666.04s)
3717: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4666.78s)
3718: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4667.34s)
3719: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4667.99s)
3720: acc=8.71% acc_corr=8.81% avg#q_ae=532.12 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4668.69s)
3721: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4669.30s)
3722: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4669.87s)
3723: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4670.44s)
3724: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4671.12s)
3725: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4671.80s)
3726: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4672.36s)
3727: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4672.95s)
3728: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4673.61s)
3729: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4674.16s)
3730: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4674.88s)
3731: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4675.45s)
3732: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4676.03s)
3733: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4676.74s)
3734: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4677.32s)
3735: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4678.07s)
3736: acc=8.70% acc_corr=8.80% avg#q_ae=532.47 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4678.72s)
3737: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4679.37s)
3738: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4680.03s)
3739: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4680.61s)
3740: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4681.29s)
3741: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4681.91s)
3742: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4682.63s)
3743: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4683.33s)
3744: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4684.03s)
3745: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4684.69s)
3746: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4685.48s)
3747: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4686.22s)
3748: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4686.79s)
3749: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4687.42s)
3750: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4688.03s)
3751: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4688.63s)
3752: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4689.21s)
3753: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4689.77s)
3754: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4690.48s)
3755: acc=8.69% acc_corr=8.79% avg#q_ae=532.83 med#q=293.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4691.16s)
3756: acc=8.68% acc_corr=8.78% avg#q_ae=533.19 med#q=293.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4691.89s)
3757: acc=8.68% acc_corr=8.78% avg#q_ae=533.19 med#q=293.5, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4692.57s)
3758: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4693.22s)
3759: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4693.90s)
3760: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4694.67s)
3761: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4695.33s)
3762: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4695.95s)
3763: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4696.54s)
3764: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4697.10s)
3765: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4697.72s)
3766: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4698.29s)
3767: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4698.88s)
3768: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4699.54s)
3769: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4700.25s)
3770: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4700.97s)
3771: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4701.70s)
3772: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4702.29s)
3773: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4702.85s)
3774: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4703.54s)
3775: acc=8.67% acc_corr=8.77% avg#q_ae=533.54 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4704.15s)
3776: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4704.79s)
3777: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4705.35s)
3778: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4705.91s)
3779: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4706.58s)
3780: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4707.29s)
3781: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4707.91s)
3782: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4708.56s)
3783: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4709.19s)
3784: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4709.78s)
3785: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4710.52s)
3786: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4711.19s)
3787: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4711.77s)
3788: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4712.56s)
3789: acc=8.66% acc_corr=8.76% avg#q_ae=533.90 med#q=294.0, avg_margin=-0.24 (n_ex=9882, eps=0.300, 4713.21s)
